nombre,familia,exp_name,method,time,resultado,n,m,resultado_exp,first,dif,tabu,v,l,gap
att48,att,exp_vec,ts,4.943892955780029,10628,48,1176,11173,1,545,100,100,701,0.0512796386902521
att48,att,exp_vec,ts,5.701993942260742,10628,48,1176,11173,1,545,100,100,801,0.0512796386902521
att48,att,exp_vec,ts,6.490342855453491,10628,48,1176,11173,1,545,100,100,901,0.0512796386902521
att48,att,exp_vec,ts,7.079143285751343,10628,48,1176,11173,1,545,100,100,1001,0.0512796386902521
att48,att,exp_vec,ts,7.888386011123657,10628,48,1176,11173,1,545,100,100,1101,0.0512796386902521
att48,att,exp_vec,ts,8.574083805084229,10628,48,1176,11173,1,545,100,100,1201,0.0512796386902521
att48,att,exp_vec,ts,9.245397567749023,10628,48,1176,11173,1,545,100,100,1301,0.0512796386902521
att48,att,exp_vec,ts,10.002254962921144,10628,48,1176,11173,1,545,100,100,1401,0.0512796386902521
att48,att,exp_vec,ts,10.884534358978271,10628,48,1176,11173,1,545,100,100,1501,0.0512796386902521
berlin52,berlin,exp_vec,ts,0.0218651294708251,7542,52,1378,9727,1,2185,100,20,1,0.2897109520021214
berlin52,berlin,exp_vec,ts,0.2547085285186767,7542,52,1378,8621,1,1079,100,20,101,0.1430654998674091
berlin52,berlin,exp_vec,ts,0.5191712379455566,7542,52,1378,8459,1,917,100,20,201,0.1215857862635905
berlin52,berlin,exp_vec,ts,0.8134517669677734,7542,52,1378,8459,1,917,100,20,301,0.1215857862635905
berlin52,berlin,exp_vec,ts,1.0228056907653809,7542,52,1378,8459,1,917,100,20,401,0.1215857862635905
berlin52,berlin,exp_vec,ts,1.3360049724578855,7542,52,1378,8459,1,917,100,20,501,0.1215857862635905
berlin52,berlin,exp_vec,ts,1.5550885200500488,7542,52,1378,8459,1,917,100,20,601,0.1215857862635905
berlin52,berlin,exp_vec,ts,1.8571350574493408,7542,52,1378,8459,1,917,100,20,701,0.1215857862635905
berlin52,berlin,exp_vec,ts,2.067058801651001,7542,52,1378,8459,1,917,100,20,801,0.1215857862635905
berlin52,berlin,exp_vec,ts,2.351539373397827,7542,52,1378,8459,1,917,100,20,901,0.1215857862635905
berlin52,berlin,exp_vec,ts,2.692790985107422,7542,52,1378,8459,1,917,100,20,1001,0.1215857862635905
berlin52,berlin,exp_vec,ts,2.929334878921509,7542,52,1378,8459,1,917,100,20,1101,0.1215857862635905
berlin52,berlin,exp_vec,ts,3.311889410018921,7542,52,1378,8459,1,917,100,20,1201,0.1215857862635905
berlin52,berlin,exp_vec,ts,3.378180265426636,7542,52,1378,8459,1,917,100,20,1301,0.1215857862635905
berlin52,berlin,exp_vec,ts,3.71060848236084,7542,52,1378,8459,1,917,100,20,1401,0.1215857862635905
berlin52,berlin,exp_vec,ts,3.972257852554321,7542,52,1378,8459,1,917,100,20,1501,0.1215857862635905
berlin52,berlin,exp_vec,ts,0.0252749919891357,7542,52,1378,9454,1,1912,100,40,1,0.2535136568549456
berlin52,berlin,exp_vec,ts,0.3409328460693359,7542,52,1378,8643,1,1101,100,40,101,0.1459824980111376
berlin52,berlin,exp_vec,ts,0.8339340686798096,7542,52,1378,8643,1,1101,100,40,201,0.1459824980111376
berlin52,berlin,exp_vec,ts,1.2384486198425293,7542,52,1378,8643,1,1101,100,40,301,0.1459824980111376
berlin52,berlin,exp_vec,ts,1.6961934566497805,7542,52,1378,8271,1,729,100,40,401,0.0966587112171837
berlin52,berlin,exp_vec,ts,2.080687999725342,7542,52,1378,8239,1,697,100,40,501,0.092415804826306
berlin52,berlin,exp_vec,ts,2.472940444946289,7542,52,1378,8239,1,697,100,40,601,0.092415804826306
berlin52,berlin,exp_vec,ts,2.959702014923096,7542,52,1378,8239,1,697,100,40,701,0.092415804826306
berlin52,berlin,exp_vec,ts,3.227504014968872,7542,52,1378,8239,1,697,100,40,801,0.092415804826306
berlin52,berlin,exp_vec,ts,3.671757698059082,7542,52,1378,8222,1,680,100,40,901,0.0901617608061522
berlin52,berlin,exp_vec,ts,4.282010316848755,7542,52,1378,8197,1,655,100,40,1001,0.0868469901882789
berlin52,berlin,exp_vec,ts,4.686316728591919,7542,52,1378,8197,1,655,100,40,1101,0.0868469901882789
berlin52,berlin,exp_vec,ts,4.929964780807495,7542,52,1378,8197,1,655,100,40,1201,0.0868469901882789
berlin52,berlin,exp_vec,ts,5.231689214706421,7542,52,1378,8197,1,655,100,40,1301,0.0868469901882789
berlin52,berlin,exp_vec,ts,5.752276420593262,7542,52,1378,8197,1,655,100,40,1401,0.0868469901882789
berlin52,berlin,exp_vec,ts,6.092773914337158,7542,52,1378,8197,1,655,100,40,1501,0.0868469901882789
berlin52,berlin,exp_vec,ts,0.0292561054229736,7542,52,1378,9454,1,1912,100,60,1,0.2535136568549456
berlin52,berlin,exp_vec,ts,0.4451930522918701,7542,52,1378,8406,1,864,100,60,101,0.1145584725536992
berlin52,berlin,exp_vec,ts,1.0822079181671145,7542,52,1378,8406,1,864,100,60,201,0.1145584725536992
berlin52,berlin,exp_vec,ts,1.7151875495910645,7542,52,1378,8406,1,864,100,60,301,0.1145584725536992
berlin52,berlin,exp_vec,ts,2.463219165802002,7542,52,1378,8406,1,864,100,60,401,0.1145584725536992
berlin52,berlin,exp_vec,ts,2.8522348403930664,7542,52,1378,8406,1,864,100,60,501,0.1145584725536992
berlin52,berlin,exp_vec,ts,3.5415384769439697,7542,52,1378,8406,1,864,100,60,601,0.1145584725536992
berlin52,berlin,exp_vec,ts,4.158247709274292,7542,52,1378,8406,1,864,100,60,701,0.1145584725536992
berlin52,berlin,exp_vec,ts,4.875655889511108,7542,52,1378,8406,1,864,100,60,801,0.1145584725536992
berlin52,berlin,exp_vec,ts,5.567749500274658,7542,52,1378,8406,1,864,100,60,901,0.1145584725536992
berlin52,berlin,exp_vec,ts,6.159620046615601,7542,52,1378,8406,1,864,100,60,1001,0.1145584725536992
berlin52,berlin,exp_vec,ts,6.860573530197144,7542,52,1378,8406,1,864,100,60,1101,0.1145584725536992
berlin52,berlin,exp_vec,ts,7.264336347579956,7542,52,1378,8406,1,864,100,60,1201,0.1145584725536992
berlin52,berlin,exp_vec,ts,8.23456597328186,7542,52,1378,8406,1,864,100,60,1301,0.1145584725536992
berlin52,berlin,exp_vec,ts,9.086776733398438,7542,52,1378,8406,1,864,100,60,1401,0.1145584725536992
berlin52,berlin,exp_vec,ts,9.948796033859251,7542,52,1378,8406,1,864,100,60,1501,0.1145584725536992
berlin52,berlin,exp_vec,ts,0.0245401859283447,7542,52,1378,9454,1,1912,100,80,1,0.2535136568549456
berlin52,berlin,exp_vec,ts,0.5749716758728027,7542,52,1378,8297,1,755,100,80,101,0.1001060726597719
berlin52,berlin,exp_vec,ts,1.3332650661468506,7542,52,1378,8297,1,755,100,80,201,0.1001060726597719
berlin52,berlin,exp_vec,ts,2.312894582748413,7542,52,1378,8297,1,755,100,80,301,0.1001060726597719
berlin52,berlin,exp_vec,ts,3.112901210784912,7542,52,1378,8297,1,755,100,80,401,0.1001060726597719
berlin52,berlin,exp_vec,ts,4.114800453186035,7542,52,1378,8297,1,755,100,80,501,0.1001060726597719
berlin52,berlin,exp_vec,ts,4.58013129234314,7542,52,1378,8297,1,755,100,80,601,0.1001060726597719
berlin52,berlin,exp_vec,ts,5.265121221542358,7542,52,1378,8297,1,755,100,80,701,0.1001060726597719
berlin52,berlin,exp_vec,ts,6.008236408233643,7542,52,1378,8297,1,755,100,80,801,0.1001060726597719
berlin52,berlin,exp_vec,ts,6.756500482559204,7542,52,1378,8297,1,755,100,80,901,0.1001060726597719
berlin52,berlin,exp_vec,ts,7.489668607711792,7542,52,1378,8297,1,755,100,80,1001,0.1001060726597719
berlin52,berlin,exp_vec,ts,8.147094488143921,7542,52,1378,8297,1,755,100,80,1101,0.1001060726597719
berlin52,berlin,exp_vec,ts,8.809860944747925,7542,52,1378,8297,1,755,100,80,1201,0.1001060726597719
berlin52,berlin,exp_vec,ts,9.531233310699465,7542,52,1378,8297,1,755,100,80,1301,0.1001060726597719
berlin52,berlin,exp_vec,ts,10.74337363243103,7542,52,1378,8297,1,755,100,80,1401,0.1001060726597719
berlin52,berlin,exp_vec,ts,11.914156436920166,7542,52,1378,8297,1,755,100,80,1501,0.1001060726597719
berlin52,berlin,exp_vec,ts,0.0265049934387207,7542,52,1378,9454,1,1912,100,100,1,0.2535136568549456
berlin52,berlin,exp_vec,ts,0.6989212036132812,7542,52,1378,8297,1,755,100,100,101,0.1001060726597719
berlin52,berlin,exp_vec,ts,1.687911033630371,7542,52,1378,8297,1,755,100,100,201,0.1001060726597719
berlin52,berlin,exp_vec,ts,2.6899564266204834,7542,52,1378,8297,1,755,100,100,301,0.1001060726597719
berlin52,berlin,exp_vec,ts,3.65325927734375,7542,52,1378,8297,1,755,100,100,401,0.1001060726597719
berlin52,berlin,exp_vec,ts,5.0251305103302,7542,52,1378,8297,1,755,100,100,501,0.1001060726597719
berlin52,berlin,exp_vec,ts,5.80854082107544,7542,52,1378,8297,1,755,100,100,601,0.1001060726597719
berlin52,berlin,exp_vec,ts,6.877482175827026,7542,52,1378,8297,1,755,100,100,701,0.1001060726597719
berlin52,berlin,exp_vec,ts,7.667792081832886,7542,52,1378,8297,1,755,100,100,801,0.1001060726597719
berlin52,berlin,exp_vec,ts,8.765474319458008,7542,52,1378,8297,1,755,100,100,901,0.1001060726597719
berlin52,berlin,exp_vec,ts,9.704884767532349,7542,52,1378,8297,1,755,100,100,1001,0.1001060726597719
berlin52,berlin,exp_vec,ts,10.294743061065674,7542,52,1378,8297,1,755,100,100,1101,0.1001060726597719
berlin52,berlin,exp_vec,ts,11.362873792648315,7542,52,1378,8297,1,755,100,100,1201,0.1001060726597719
berlin52,berlin,exp_vec,ts,13.026671886444092,7542,52,1378,8297,1,755,100,100,1301,0.1001060726597719
berlin52,berlin,exp_vec,ts,13.66360354423523,7542,52,1378,8297,1,755,100,100,1401,0.1001060726597719
berlin52,berlin,exp_vec,ts,14.072369575500488,7542,52,1378,8297,1,755,100,100,1501,0.1001060726597719
eil51,eil,exp_vec,ts,0.0234968662261962,426,51,1326,528,1,102,100,20,1,0.2394366197183098
eil51,eil,exp_vec,ts,0.2315700054168701,426,51,1326,438,1,12,100,20,101,0.028169014084507
eil51,eil,exp_vec,ts,0.4784841537475586,426,51,1326,438,1,12,100,20,201,0.028169014084507
eil51,eil,exp_vec,ts,0.7377810478210449,426,51,1326,438,1,12,100,20,301,0.028169014084507
eil51,eil,exp_vec,ts,1.079890489578247,426,51,1326,438,1,12,100,20,401,0.028169014084507
eil51,eil,exp_vec,ts,1.2334973812103271,426,51,1326,438,1,12,100,20,501,0.028169014084507
eil51,eil,exp_vec,ts,1.441901922225952,426,51,1326,438,1,12,100,20,601,0.028169014084507
eil51,eil,exp_vec,ts,1.700707197189331,426,51,1326,438,1,12,100,20,701,0.028169014084507
eil51,eil,exp_vec,ts,1.979596376419068,426,51,1326,438,1,12,100,20,801,0.028169014084507
eil51,eil,exp_vec,ts,2.2585270404815674,426,51,1326,438,1,12,100,20,901,0.028169014084507
eil51,eil,exp_vec,ts,2.3665640354156494,426,51,1326,438,1,12,100,20,1001,0.028169014084507
eil51,eil,exp_vec,ts,2.618901252746582,426,51,1326,438,1,12,100,20,1101,0.028169014084507
eil51,eil,exp_vec,ts,3.16108775138855,426,51,1326,438,1,12,100,20,1201,0.028169014084507
eil51,eil,exp_vec,ts,3.4166414737701416,426,51,1326,438,1,12,100,20,1301,0.028169014084507
eil51,eil,exp_vec,ts,3.515450954437256,426,51,1326,438,1,12,100,20,1401,0.028169014084507
eil51,eil,exp_vec,ts,3.870155334472656,426,51,1326,438,1,12,100,20,1501,0.028169014084507
eil51,eil,exp_vec,ts,0.0266995429992675,426,51,1326,502,1,76,100,40,1,0.1784037558685446
eil51,eil,exp_vec,ts,0.3121125698089599,426,51,1326,430,1,4,100,40,101,0.0093896713615023
eil51,eil,exp_vec,ts,0.764005184173584,426,51,1326,429,1,3,100,40,201,0.0070422535211267
eil51,eil,exp_vec,ts,1.1678903102874756,426,51,1326,429,1,3,100,40,301,0.0070422535211267
eil51,eil,exp_vec,ts,1.6218552589416504,426,51,1326,429,1,3,100,40,401,0.0070422535211267
eil51,eil,exp_vec,ts,2.346907615661621,426,51,1326,429,1,3,100,40,501,0.0070422535211267
eil51,eil,exp_vec,ts,2.775024890899658,426,51,1326,429,1,3,100,40,601,0.0070422535211267
eil51,eil,exp_vec,ts,3.506695508956909,426,51,1326,429,1,3,100,40,701,0.0070422535211267
eil51,eil,exp_vec,ts,3.479186534881592,426,51,1326,429,1,3,100,40,801,0.0070422535211267
eil51,eil,exp_vec,ts,3.660816431045532,426,51,1326,429,1,3,100,40,901,0.0070422535211267
eil51,eil,exp_vec,ts,4.1245622634887695,426,51,1326,429,1,3,100,40,1001,0.0070422535211267
eil51,eil,exp_vec,ts,5.470935583114624,426,51,1326,429,1,3,100,40,1101,0.0070422535211267
eil51,eil,exp_vec,ts,5.267483472824097,426,51,1326,429,1,3,100,40,1201,0.0070422535211267
eil51,eil,exp_vec,ts,6.535191535949707,426,51,1326,429,1,3,100,40,1301,0.0070422535211267
eil51,eil,exp_vec,ts,6.174951314926148,426,51,1326,429,1,3,100,40,1401,0.0070422535211267
eil51,eil,exp_vec,ts,6.868732213973999,426,51,1326,429,1,3,100,40,1501,0.0070422535211267
eil51,eil,exp_vec,ts,0.0226778984069824,426,51,1326,502,1,76,100,60,1,0.1784037558685446
eil51,eil,exp_vec,ts,0.4407873153686523,426,51,1326,438,1,12,100,60,101,0.028169014084507
eil51,eil,exp_vec,ts,0.9877800941467284,426,51,1326,431,1,5,100,60,201,0.0117370892018779
eil51,eil,exp_vec,ts,1.3753540515899658,426,51,1326,431,1,5,100,60,301,0.0117370892018779
eil51,eil,exp_vec,ts,1.8674960136413568,426,51,1326,431,1,5,100,60,401,0.0117370892018779
eil51,eil,exp_vec,ts,2.4214773178100586,426,51,1326,431,1,5,100,60,501,0.0117370892018779
eil51,eil,exp_vec,ts,2.9430010318756104,426,51,1326,431,1,5,100,60,601,0.0117370892018779
eil51,eil,exp_vec,ts,3.5602669715881348,426,51,1326,431,1,5,100,60,701,0.0117370892018779
eil51,eil,exp_vec,ts,3.906272172927856,426,51,1326,431,1,5,100,60,801,0.0117370892018779
eil51,eil,exp_vec,ts,4.404512882232666,426,51,1326,431,1,5,100,60,901,0.0117370892018779
eil51,eil,exp_vec,ts,4.908285617828369,426,51,1326,431,1,5,100,60,1001,0.0117370892018779
eil51,eil,exp_vec,ts,5.4105918407440186,426,51,1326,431,1,5,100,60,1101,0.0117370892018779
eil51,eil,exp_vec,ts,5.942939281463623,426,51,1326,431,1,5,100,60,1201,0.0117370892018779
eil51,eil,exp_vec,ts,6.411748170852661,426,51,1326,431,1,5,100,60,1301,0.0117370892018779
eil51,eil,exp_vec,ts,6.916956424713135,426,51,1326,431,1,5,100,60,1401,0.0117370892018779
eil51,eil,exp_vec,ts,7.454641342163086,426,51,1326,431,1,5,100,60,1501,0.0117370892018779
eil51,eil,exp_vec,ts,0.0227842330932617,426,51,1326,502,1,76,100,80,1,0.1784037558685446
eil51,eil,exp_vec,ts,0.473323106765747,426,51,1326,436,1,10,100,80,101,0.0234741784037558
eil51,eil,exp_vec,ts,1.1650559902191162,426,51,1326,436,1,10,100,80,201,0.0234741784037558
eil51,eil,exp_vec,ts,1.834798574447632,426,51,1326,436,1,10,100,80,301,0.0234741784037558
eil51,eil,exp_vec,ts,2.5090925693511963,426,51,1326,436,1,10,100,80,401,0.0234741784037558
eil51,eil,exp_vec,ts,3.1672537326812744,426,51,1326,436,1,10,100,80,501,0.0234741784037558
eil51,eil,exp_vec,ts,3.838667392730713,426,51,1326,436,1,10,100,80,601,0.0234741784037558
eil51,eil,exp_vec,ts,4.487994194030762,426,51,1326,436,1,10,100,80,701,0.0234741784037558
eil51,eil,exp_vec,ts,5.162718296051025,426,51,1326,436,1,10,100,80,801,0.0234741784037558
eil51,eil,exp_vec,ts,5.823870897293091,426,51,1326,436,1,10,100,80,901,0.0234741784037558
eil51,eil,exp_vec,ts,6.503003835678101,426,51,1326,436,1,10,100,80,1001,0.0234741784037558
eil51,eil,exp_vec,ts,7.119706392288208,426,51,1326,436,1,10,100,80,1101,0.0234741784037558
eil51,eil,exp_vec,ts,7.819545030593872,426,51,1326,436,1,10,100,80,1201,0.0234741784037558
eil51,eil,exp_vec,ts,8.455870866775513,426,51,1326,436,1,10,100,80,1301,0.0234741784037558
eil51,eil,exp_vec,ts,9.169672012329102,426,51,1326,436,1,10,100,80,1401,0.0234741784037558
eil51,eil,exp_vec,ts,9.789034128189089,426,51,1326,436,1,10,100,80,1501,0.0234741784037558
eil51,eil,exp_vec,ts,0.0220453739166259,426,51,1326,502,1,76,100,100,1,0.1784037558685446
eil51,eil,exp_vec,ts,0.5582880973815918,426,51,1326,439,1,13,100,100,101,0.0305164319248826
eil51,eil,exp_vec,ts,1.362847089767456,426,51,1326,437,1,11,100,100,201,0.0258215962441314
eil51,eil,exp_vec,ts,2.135756015777588,426,51,1326,437,1,11,100,100,301,0.0258215962441314
eil51,eil,exp_vec,ts,2.9033026695251465,426,51,1326,437,1,11,100,100,401,0.0258215962441314
eil51,eil,exp_vec,ts,3.6655547618865967,426,51,1326,437,1,11,100,100,501,0.0258215962441314
eil51,eil,exp_vec,ts,4.440258026123047,426,51,1326,437,1,11,100,100,601,0.0258215962441314
eil51,eil,exp_vec,ts,5.196892738342285,426,51,1326,437,1,11,100,100,701,0.0258215962441314
eil51,eil,exp_vec,ts,5.961009979248047,426,51,1326,437,1,11,100,100,801,0.0258215962441314
eil51,eil,exp_vec,ts,6.720337867736816,426,51,1326,437,1,11,100,100,901,0.0258215962441314
eil51,eil,exp_vec,ts,7.496229410171509,426,51,1326,437,1,11,100,100,1001,0.0258215962441314
eil51,eil,exp_vec,ts,8.266074419021606,426,51,1326,437,1,11,100,100,1101,0.0258215962441314
eil51,eil,exp_vec,ts,9.051351308822632,426,51,1326,437,1,11,100,100,1201,0.0258215962441314
eil51,eil,exp_vec,ts,9.817386865615845,426,51,1326,437,1,11,100,100,1301,0.0258215962441314
eil51,eil,exp_vec,ts,10.582178831100464,426,51,1326,437,1,11,100,100,1401,0.0258215962441314
eil51,eil,exp_vec,ts,11.452692747116089,426,51,1326,437,1,11,100,100,1501,0.0258215962441314
bier127,bier,exp_vel,hg,0.0248551368713378,118282,127,8128,135737,1,17455,0,0,0,0.1475710589946061
bier127,bier,exp_vel,hagm,0.050422191619873,118282,127,8128,141339,1,23057,0,0,0,0.1949324495696724
bier127,bier,exp_vel,ts,34.739543199539185,118282,127,8128,124022,1,5740,100,40,1000,0.0485280938773439
bier127,bier,exp_vel,bl,0.4150440692901611,118282,127,8128,125030,1,6748,0,0,1000,0.0570501006070238
dantzig42,dantzig,exp_vel,hg,0.018190860748291,699,42,903,956,1,257,0,0,0,0.3676680972818312
dantzig42,dantzig,exp_vel,hagm,0.0179610252380371,699,42,903,1003,1,304,0,0,0,0.4349070100143061
dantzig42,dantzig,exp_vel,ts,1.3914484977722168,699,42,903,719,1,20,100,40,1000,0.0286123032904148
dantzig42,dantzig,exp_vel,bl,0.0630574226379394,699,42,903,836,1,137,0,0,1000,0.1959942775393419
gr96,gr,exp_vel,hg,0.0175137519836425,55209,96,4656,70916,1,15707,0,0,0,0.2845007154630585
gr96,gr,exp_vel,hagm,0.0293285846710205,55209,96,4656,62773,1,7564,0,0,0,0.1370066474668985
gr96,gr,exp_vel,ts,14.728925943374634,55209,96,4656,57705,1,2496,100,40,1000,0.0452100201054175
gr96,gr,exp_vel,bl,0.2734644412994385,55209,96,4656,56839,1,1630,0,0,1000,0.029524171783586
lin105,lin,exp_vel,hg,0.0241634845733642,14379,105,5565,20356,1,5977,0,0,0,0.4156756380833159
lin105,lin,exp_vel,hagm,0.0365943908691406,14379,105,5565,16766,1,2387,0,0,0,0.1660059809444328
lin105,lin,exp_vel,ts,19.53977036476136,14379,105,5565,14845,1,466,100,40,1000,0.0324083733222059
lin105,lin,exp_vel,bl,0.3572821617126465,14379,105,5565,14869,1,490,0,0,1000,0.0340774740941651
ulysses22,ulysses,exp_vel,hg,0.0156586170196533,7013,22,253,10586,1,3573,0,0,0,0.5094823898474262
ulysses22,ulysses,exp_vel,hagm,0.017578125,7013,22,253,8250,1,1237,0,0,0,0.1763867103949807
ulysses22,ulysses,exp_vel,ts,0.2855761051177978,7013,22,253,7132,1,119,100,40,1000,0.0169684870953942
ulysses22,ulysses,exp_vel,bl,0.0303599834442138,7013,22,253,7239,1,226,0,0,1000,0.0322258662483958
random-10,random,exp_rand_vel,hg,0.0149029731750488,1,10,45,1548,1,1547,0,0,0,1547.0
random-10,random,exp_rand_vel,hagm,0.0130027770996093,1,10,45,2013,1,2012,0,0,0,2012.0
random-10,random,exp_rand_vel,ts,0.057513427734375,1,10,45,1524,1,1523,100,40,1000,1523.0
random-10,random,exp_rand_vel,bl,0.0192838191986083,1,10,45,1574,1,1573,0,0,1000,1573.0
random-11,random,exp_rand_vel,hg,0.0129324913024902,1,11,55,3416,1,3415,0,0,0,3415.0
random-11,random,exp_rand_vel,hagm,0.0130419015884399,1,11,55,3403,1,3402,0,0,0,3402.0
random-11,random,exp_rand_vel,ts,0.0637326717376709,1,11,55,2649,1,2648,100,40,1000,2648.0
random-11,random,exp_rand_vel,bl,0.0191508293151855,1,11,55,2649,1,2648,0,0,1000,2648.0
random-12,random,exp_rand_vel,hg,0.01538987159729,1,12,66,3191,1,3190,0,0,0,3190.0
random-12,random,exp_rand_vel,hagm,0.0131141901016235,1,12,66,3191,1,3190,0,0,0,3190.0
random-12,random,exp_rand_vel,ts,0.0796829462051391,1,12,66,2465,1,2464,100,40,1000,2464.0
random-12,random,exp_rand_vel,bl,0.0186476945877075,1,12,66,2521,1,2520,0,0,1000,2520.0
random-13,random,exp_rand_vel,hg,0.0143138647079467,1,13,78,3208,1,3207,0,0,0,3207.0
random-13,random,exp_rand_vel,hagm,0.0137174844741821,1,13,78,2958,1,2957,0,0,0,2957.0
random-13,random,exp_rand_vel,ts,0.0947865962982177,1,13,78,1635,1,1634,100,40,1000,1634.0
random-13,random,exp_rand_vel,bl,0.0219679594039917,1,13,78,1684,1,1683,0,0,1000,1683.0
random-14,random,exp_rand_vel,hg,0.0165590524673461,1,14,91,2286,1,2285,0,0,0,2285.0
random-14,random,exp_rand_vel,hagm,0.0121354341506958,1,14,91,1442,1,1441,0,0,0,1441.0
random-14,random,exp_rand_vel,ts,0.1165879964828491,1,14,91,1371,1,1370,100,40,1000,1370.0
random-14,random,exp_rand_vel,bl,0.0209107637405395,1,14,91,1442,1,1441,0,0,1000,1441.0
random-15,random,exp_rand_vel,hg,0.0140629291534423,1,15,105,3363,1,3362,0,0,0,3362.0
random-15,random,exp_rand_vel,hagm,0.0142059803009033,1,15,105,2424,1,2423,0,0,0,2423.0
random-15,random,exp_rand_vel,ts,0.1273912906646728,1,15,105,1550,1,1549,100,40,1000,1549.0
random-15,random,exp_rand_vel,bl,0.020866322517395,1,15,105,1547,1,1546,0,0,1000,1546.0
random-16,random,exp_rand_vel,hg,0.0139147043228149,1,16,120,2051,1,2050,0,0,0,2050.0
random-16,random,exp_rand_vel,hagm,0.013951563835144,1,16,120,2313,1,2312,0,0,0,2312.0
random-16,random,exp_rand_vel,ts,0.1468787908554077,1,16,120,1896,1,1895,100,40,1000,1895.0
random-16,random,exp_rand_vel,bl,0.0234780073165893,1,16,120,2074,1,2073,0,0,1000,2073.0
random-17,random,exp_rand_vel,hg,0.0138403177261352,1,17,136,2569,1,2568,0,0,0,2568.0
random-17,random,exp_rand_vel,hagm,0.0135499000549316,1,17,136,2885,1,2884,0,0,0,2884.0
random-17,random,exp_rand_vel,ts,0.1685411214828491,1,17,136,2307,1,2306,100,40,1000,2306.0
random-17,random,exp_rand_vel,bl,0.0246680498123168,1,17,136,2333,1,2332,0,0,1000,2332.0
random-18,random,exp_rand_vel,hg,0.0147321939468383,1,18,153,1722,1,1721,0,0,0,1721.0
random-18,random,exp_rand_vel,hagm,0.0143677949905395,1,18,153,2098,1,2097,0,0,0,2097.0
random-18,random,exp_rand_vel,ts,0.1856228351593017,1,18,153,1684,1,1683,100,40,1000,1683.0
random-18,random,exp_rand_vel,bl,0.0232295989990234,1,18,153,1910,1,1909,0,0,1000,1909.0
random-19,random,exp_rand_vel,hg,0.0133584976196289,1,19,171,3458,1,3457,0,0,0,3457.0
random-19,random,exp_rand_vel,hagm,0.0132307529449462,1,19,171,3120,1,3119,0,0,0,3119.0
random-19,random,exp_rand_vel,ts,0.2024166822433471,1,19,171,2243,1,2242,100,40,1000,2242.0
random-19,random,exp_rand_vel,bl,0.0259689092636108,1,19,171,2243,1,2242,0,0,1000,2242.0
random-20,random,exp_rand_vel,hg,0.0129539251327514,1,20,190,3152,1,3151,0,0,0,3151.0
random-20,random,exp_rand_vel,hagm,0.0139636516571044,1,20,190,2695,1,2694,0,0,0,2694.0
random-20,random,exp_rand_vel,ts,0.2263272762298584,1,20,190,1731,1,1730,100,40,1000,1730.0
random-20,random,exp_rand_vel,bl,0.0264169454574584,1,20,190,1706,1,1705,0,0,1000,1705.0
random-21,random,exp_rand_vel,hg,0.0133738279342651,1,21,210,3462,1,3461,0,0,0,3461.0
random-21,random,exp_rand_vel,hagm,0.0144070625305175,1,21,210,3394,1,3393,0,0,0,3393.0
random-21,random,exp_rand_vel,ts,0.271519923210144,1,21,210,2314,1,2313,100,40,1000,2313.0
random-21,random,exp_rand_vel,bl,0.0279680490493774,1,21,210,2573,1,2572,0,0,1000,2572.0
random-22,random,exp_rand_vel,hg,0.0143526315689086,1,22,231,2618,1,2617,0,0,0,2617.0
random-22,random,exp_rand_vel,hagm,0.014273190498352,1,22,231,2748,1,2747,0,0,0,2747.0
random-22,random,exp_rand_vel,ts,0.2777677297592163,1,22,231,2153,1,2152,100,40,1000,2152.0
random-22,random,exp_rand_vel,bl,0.0281232595443725,1,22,231,2491,1,2490,0,0,1000,2490.0
random-23,random,exp_rand_vel,hg,0.0146503210067749,1,23,253,3996,1,3995,0,0,0,3995.0
random-23,random,exp_rand_vel,hagm,0.0139031171798706,1,23,253,3030,1,3029,0,0,0,3029.0
random-23,random,exp_rand_vel,ts,0.310873007774353,1,23,253,2605,1,2604,100,40,1000,2604.0
random-23,random,exp_rand_vel,bl,0.035723066329956,1,23,253,2605,1,2604,0,0,1000,2604.0
random-24,random,exp_rand_vel,hg,0.0134102582931518,1,24,276,3869,1,3868,0,0,0,3868.0
random-24,random,exp_rand_vel,hagm,0.0145179748535156,1,24,276,2771,1,2770,0,0,0,2770.0
random-24,random,exp_rand_vel,ts,0.37334144115448,1,24,276,1844,1,1843,100,40,1000,1843.0
random-24,random,exp_rand_vel,bl,0.0329321146011352,1,24,276,1792,1,1791,0,0,1000,1791.0
random-25,random,exp_rand_vel,hg,0.0145407199859619,1,25,300,2700,1,2699,0,0,0,2699.0
random-25,random,exp_rand_vel,hagm,0.0144262313842773,1,25,300,3238,1,3237,0,0,0,3237.0
random-25,random,exp_rand_vel,ts,0.4002834558486938,1,25,300,2176,1,2175,100,40,1000,2175.0
random-25,random,exp_rand_vel,bl,0.031799292564392,1,25,300,2377,1,2376,0,0,1000,2376.0
random-26,random,exp_rand_vel,hg,0.015456485748291,1,26,325,3530,1,3529,0,0,0,3529.0
random-26,random,exp_rand_vel,hagm,0.0151709079742431,1,26,325,2810,1,2809,0,0,0,2809.0
random-26,random,exp_rand_vel,ts,0.4531285762786865,1,26,325,1933,1,1932,100,40,1000,1932.0
random-26,random,exp_rand_vel,bl,0.0371153831481933,1,26,325,2361,1,2360,0,0,1000,2360.0
